"type","text"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little - overdue ('energy subsidy', 'housing grant', 'pandemic relief') of $215. secure your little: little[.]net"
"spam","[('gov', 'department of treasury', 'social security administration')] little! approved ('tax refund', 'stimulus check', 'child tax credit') of $280. respond before little: [URL]"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little! approved ('tax refund', 'stimulus check', 'child tax credit') of $793. respond before little: little-redirect.net?id=b0584763-5bb3-4f30-be59-8180cf0f3413"
"spam","[('gov', 'department of treasury', 'social security administration')] little => overdue ('tax refund', 'stimulus check', 'child tax credit') of $$563. secure your little: little-redirect.com?id=$7714e$032-a$8b$5-$468b-$8cd$5-bc$8bbcdb$219c"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little => unaccessed ('energy subsidy', 'housing grant', 'pandemic relief') of $679. claim by little: little[.]com"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little => uncollected ('energy subsidy', 'housing grant', 'pandemic relief') of $458. validate until little: little-redirect.com?id=d5ca0a62-c6f2-4f5b-ad7f-d80c3ec7d080"
"spam","[('gov', 'department of treasury', 'social security administration')] little => approved ('energy subsidy', 'housing grant', 'pandemic relief') of $$738. claim by little: little[.]com"
"spam","fraud warning - $$245 charge from account ****$2166. little little-redirect.net?id=$9f$1f$7e$53-$10fd-$4ad$9-b$35a-$147857812c$14"
"spam","[('gov', 'department of treasury', 'social security administration')] little - overdue ('tax refund', 'stimulus check', 'child tax credit') of $424. respond before little: little-redirect.com"
"spam","security alert => $$191 payment from account ****$3395. little [URL]"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little => uncollected ('tax refund', 'stimulus check', 'child tax credit') of $831. claim by little: little[.]info"
"spam","urgent! $$123 withdrawal from account ****$5065. little l$1ttle.com"
"spam","security alert - $$768 transfer from account ****$5229. little l$1ttle.com"
"spam","little - package ##$180504 requires customs clearance. update information at little[.]net"
"spam","little => package ##$773992 requires payment verification. track at l$1ttle.net"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little - pending ('energy subsidy', 'housing grant', 'pandemic relief') of $823. validate until little: little-redirect.com"
"spam","little!  package ##$540813 requires customs clearance. update information at [URL]"
"spam","little! package ##$927110 requires customs clearance. update information at [URL]"
"spam","little!  package ##$605903 requires address confirmation. update information at little-redirect.com"
"spam","[('gov', 'department of treasury', 'social security administration')] little! overdue ('tax refund', 'stimulus check', 'child tax credit') of $$918. secure your little: [URL]"
"spam","security alert - $$788 charge from account ****$6554. little [URL]"
"spam","[('[irs  alert]', '[state tax office]', 'medicare services')] little! pending ('tax refund', 'stimulus check', 'child tax credit') of $$682. claim by little: l$1ttle.com"
"spam","little => package ##895188 requires customs clearance. update information at l1ttle.com"
"spam","account notification => $$308 withdrawal from account ****$9025. little little-redirect.com"
"spam","[('gov',  'department of treasury', 'social security administration')] little! overdue ('energy subsidy', 'housing grant', 'pandemic relief') of $135. claim by little: l1ttle.net"
"spam","security alert - $397 withdrawal from account ****7172. little little-redirect.net"
"spam","[('gov',  'department of treasury', 'social security administration')] little - overdue ('tax refund', 'stimulus check', 'child tax credit') of $$951. secure your little: l$1ttle.com"
"spam","account notification! $$519 withdrawal from account ****$6670. little little[.]net"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little! overdue ('tax refund', 'stimulus check', 'child tax credit') of $964. secure your little: little-redirect.net"
"spam","fraud  warning => $569 charge from account ****3672. little little[.]com"
"spam","little => package ##$964276 requires customs clearance. update information at [URL]"
"spam","[('[irs  alert]', '[state tax office]', 'medicare services')] little! unsecureed ('tax refund', 'stimulus check', 'child tax credit') of $783. secure your little: little-redirect.com"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little => overdue ('tax refund', 'stimulus check', 'child tax credit') of $$586. secure your little: little[.]com"
"spam","account notification => $644 payment from account ****5112. little l1ttle.com"
"spam","little - package ##407361 requires address confirmation. track at l1ttle.net"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little - pending ('tax refund', 'stimulus check', 'child tax credit') of $165. respond before little: little-redirect.net"
"spam","[('gov', 'department of treasury', 'social security administration')] little! pending ('tax refund', 'stimulus check', 'child tax credit') of $$341. validate until little: little-redirect.com"
"spam","little  => package ##356751 requires address confirmation. confirm via l1ttle.com"
"spam","little! package ##$911306 requires address confirmation. update information at l$1ttle.com"
"spam","little! package ##$844002 requires address confirmation. update information at little[.]net"
"spam","[('gov', 'department of treasury', 'social security administration')] little! overdue ('energy subsidy', 'housing grant', 'pandemic relief') of $195. claim by little: little[.]info"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little => overdue ('energy subsidy', 'housing grant', 'pandemic relief') of $$814. secure your little: l$1ttle.net"
"spam","[('gov', 'department of treasury', 'social security administration')] little - approved ('tax refund', 'stimulus check', 'child tax credit') of $485. secure your little: [URL]"
"spam","urgent! $$830 charge from account ****$2171. little [URL]"
"spam","[('gov', 'department of treasury', 'social security administration')] little! pending ('tax refund', 'stimulus check', 'child tax credit') of $$164. secure your little: little-redirect.com?id=$85deeafa-$7341-$4d$6c-$8681-fc$5015a$984f$1"
"spam","[('gov', 'department of treasury', 'social security administration')] little! overdue ('tax refund', 'stimulus check', 'child tax credit') of $222. validate until little: l1ttle.net"
"spam","little => package ##$398414 requires customs clearance. track at little-redirect.com?id=$94165302-b$73e-$4551-a$3e$7-ecf$15d$7c$460a"
"spam","little => package ##$692832 requires payment verification. track at little-redirect.net?id=$4ab$5ed$03-$4a$2f-$44ee-bf$31-c$35fa$57d$4a$11"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little => pending ('tax refund', 'stimulus check', 'child tax credit') of $$694. claim by little: [URL]"
"spam","[('gov',  'department of treasury', 'social security administration')] little - unsecureed ('tax refund', 'stimulus check', 'child tax credit') of $465. validate until little: little-redirect.com?id=aaf13ad1-e905-418e-a21c-6e42beb90f67"
"spam","little! package ##183298 requires address confirmation. update information at l1ttle.net"
"spam","little - package ##393885 requires customs clearance. track at little[.]org"
"spam","[('[irs alert]', '[state tax office]', 'medicare services')] little => approved ('energy subsidy', 'housing grant', 'pandemic relief') of $$857. secure your little: l$1ttle.net"
"spam","[('gov', 'department of treasury', 'social security administration')] little - unsecureed ('tax refund', 'stimulus check', 'child tax credit') of $113. respond before little: little-redirect.com"
"spam","security  alert! $831 charge from account ****3217. little l1ttle.com"
"spam","little  => package ##$177711 requires address confirmation. track at little-redirect.net"
"spam","account  notification! $$740 transfer from account ****$8274. little l$1ttle.net"
"spam","little - package ##560738 requires address confirmation. update information at l1ttle.com"
"spam","little!  package ##$155373 requires customs clearance. update information at little-redirect.com?id=$6a$94aa$17-$0d$8e-$45f$9-a$96d-ad$4cfd$70812b"
"spam","little  - package ##821131 requires payment verification. track at l1ttle.net"
"spam","account  notification => $$300 charge from account ****$9969. little little-redirect.net"
"spam","[('gov', 'department of treasury', 'social security administration')] little - overdue ('tax refund', 'stimulus check', 'child tax credit') of $372. respond before little: l1ttle.net"
"spam","little - package ##$823097 requires address confirmation. confirm via l$1ttle.net"
"spam","[('gov', 'department of treasury', 'social security administration')] little - unsecureed ('tax refund', 'stimulus check', 'child tax credit') of $917. secure your little: little[.]net"
"spam","[('gov', 'department of treasury', 'social security administration')] little => approved ('tax refund', 'stimulus check', 'child tax credit') of $$185. validate until little: l$1ttle.net"
"spam","security  alert => $$361 withdrawal from account ****$3784. little l$1ttle.net"
"spam","fraud warning => $$462 charge from account ****$9628. little l$1ttle.com"
"spam","fraud warning - $985 payment from account ****7273. little [URL]"
"spam","fraud  warning => $$483 payment from account ****$5783. little [URL]"
